pokemonId,pokemonName,koreanName,level,move,koreanMove,method,versionGroup,source
141,kabutops,투구푸스,1,absorb,흡수,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,1,feint,,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,1,harden,방어태세,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,1,leer,,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,1,scratch,,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,6,absorb,흡수,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,11,leer,,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,16,mud-shot,,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,21,sand-attack,,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,26,endure,,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,31,aqua-jet,아쿠아제트,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,36,mega-drain,메가드레인,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,40,slash,베어가르기,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,45,metal-sound,금속음,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,54,ancient-power,,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,63,wring-out,,level-up,heartgold-soulsilver,pokeapi
141,kabutops,투구푸스,72,night-slash,깜짝베기,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,1,bite,물기,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,1,fire-fang,,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,1,ice-fang,,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,1,scary-face,겁나는얼굴,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,1,supersonic,,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,1,thunder-fang,,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,1,wing-attack,날개치기,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,9,roar,,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,17,agility,고속이동,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,25,ancient-power,,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,33,crunch,깨물어부수기,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,41,take-down,,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,49,iron-head,아이언헤드,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,57,hyper-beam,파괴광선,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,65,rock-slide,록슬라이드,level-up,heartgold-soulsilver,pokeapi
142,aerodactyl,프테라,73,giga-impact,,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,1,tackle,,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,4,defense-curl,,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,9,amnesia,,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,12,lick,핥기,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,17,belly-drum,,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,20,yawn,,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,25,rest,잠자기,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,28,sleep-talk,,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,28,snore,,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,33,body-slam,누르기,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,36,block,,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,41,rollout,,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,44,crunch,깨물어부수기,level-up,heartgold-soulsilver,pokeapi
143,snorlax,잠만보,49,giga-impact,,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,1,gust,바람일으키기,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,1,powder-snow,눈싸라기,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,8,mist,,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,15,ice-shard,얼음뭉치,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,22,mind-reader,,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,29,ancient-power,,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,36,agility,고속이동,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,43,ice-beam,냉동빔,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,50,reflect,,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,57,roost,,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,64,tailwind,,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,71,blizzard,,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,78,sheer-cold,,level-up,heartgold-soulsilver,pokeapi
144,articuno,프리져,85,hail,,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,1,peck,쪼기,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,1,thunder-shock,,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,8,thunder-wave,전기자석파,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,15,detect,,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,22,pluck,,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,29,ancient-power,,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,36,charge,,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,43,agility,고속이동,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,50,discharge,,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,57,roost,,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,64,light-screen,,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,71,drill-peck,,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,78,thunder,번개,level-up,heartgold-soulsilver,pokeapi
145,zapdos,썬더,85,rain-dance,,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,1,ember,작은불꽃,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,1,wing-attack,날개치기,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,8,fire-spin,,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,15,agility,고속이동,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,22,endure,,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,29,ancient-power,,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,36,flamethrower,화염방사,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,43,safeguard,,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,50,air-slash,에어슬래시,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,57,roost,,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,64,heat-wave,,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,71,solar-beam,,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,78,sky-attack,,level-up,heartgold-soulsilver,pokeapi
146,moltres,파이어,85,sunny-day,,level-up,heartgold-soulsilver,pokeapi
147,dratini,미뇽,1,leer,,level-up,heartgold-soulsilver,pokeapi
147,dratini,미뇽,1,wrap,,level-up,heartgold-soulsilver,pokeapi
147,dratini,미뇽,5,thunder-wave,전기자석파,level-up,heartgold-soulsilver,pokeapi
147,dratini,미뇽,11,twister,회오리,level-up,heartgold-soulsilver,pokeapi
147,dratini,미뇽,15,dragon-rage,,level-up,heartgold-soulsilver,pokeapi
147,dratini,미뇽,21,slam,,level-up,heartgold-soulsilver,pokeapi
147,dratini,미뇽,25,agility,고속이동,level-up,heartgold-soulsilver,pokeapi
147,dratini,미뇽,31,aqua-tail,아쿠아테일,level-up,heartgold-soulsilver,pokeapi
147,dratini,미뇽,35,dragon-rush,,level-up,heartgold-soulsilver,pokeapi
147,dratini,미뇽,41,safeguard,,level-up,heartgold-soulsilver,pokeapi
147,dratini,미뇽,45,dragon-dance,용의춤,level-up,heartgold-soulsilver,pokeapi
147,dratini,미뇽,51,outrage,역린,level-up,heartgold-soulsilver,pokeapi
147,dratini,미뇽,55,hyper-beam,파괴광선,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,1,leer,,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,1,thunder-wave,전기자석파,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,1,twister,회오리,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,1,wrap,,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,5,thunder-wave,전기자석파,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,11,twister,회오리,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,15,dragon-rage,,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,21,slam,,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,25,agility,고속이동,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,33,aqua-tail,아쿠아테일,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,39,dragon-rush,,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,47,safeguard,,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,53,dragon-dance,용의춤,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,61,outrage,역린,level-up,heartgold-soulsilver,pokeapi
148,dragonair,신뇽,67,hyper-beam,파괴광선,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,1,fire-punch,,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,1,leer,,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,1,roost,,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,1,thunder-punch,,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,1,thunder-wave,전기자석파,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,1,twister,회오리,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,1,wrap,,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,5,thunder-wave,전기자석파,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,11,twister,회오리,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,15,dragon-rage,,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,21,slam,,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,25,agility,고속이동,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,33,aqua-tail,아쿠아테일,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,39,dragon-rush,,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,47,safeguard,,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,53,dragon-dance,용의춤,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,55,wing-attack,날개치기,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,64,outrage,역린,level-up,heartgold-soulsilver,pokeapi
149,dragonite,망나뇽,73,hyper-beam,파괴광선,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,1,confusion,염동력,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,1,disable,,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,8,barrier,,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,15,swift,스피드스타,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,22,future-sight,,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,29,psych-up,,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,36,miracle-eye,,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,43,mist,,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,50,psycho-cut,,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,57,amnesia,,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,64,guard-swap,,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,64,power-swap,,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,71,psychic,사이코키네시스,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,79,me-first,,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,86,recover,HP회복,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,93,safeguard,,level-up,heartgold-soulsilver,pokeapi
150,mewtwo,뮤츠,100,aura-sphere,,level-up,heartgold-soulsilver,pokeapi
151,mew,뮤,1,pound,,level-up,heartgold-soulsilver,pokeapi
151,mew,뮤,1,transform,,level-up,heartgold-soulsilver,pokeapi
151,mew,뮤,10,mega-punch,,level-up,heartgold-soulsilver,pokeapi
151,mew,뮤,20,metronome,,level-up,heartgold-soulsilver,pokeapi
151,mew,뮤,30,psychic,사이코키네시스,level-up,heartgold-soulsilver,pokeapi
151,mew,뮤,40,barrier,,level-up,heartgold-soulsilver,pokeapi
151,mew,뮤,50,ancient-power,,level-up,heartgold-soulsilver,pokeapi
151,mew,뮤,60,amnesia,,level-up,heartgold-soulsilver,pokeapi
151,mew,뮤,70,me-first,,level-up,heartgold-soulsilver,pokeapi
151,mew,뮤,80,baton-pass,,level-up,heartgold-soulsilver,pokeapi
151,mew,뮤,90,nasty-plot,나쁜음모,level-up,heartgold-soulsilver,pokeapi
151,mew,뮤,100,aura-sphere,,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,1,growl,,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,1,tackle,,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,6,razor-leaf,잎날가르기,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,9,poison-powder,독가루,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,12,synthesis,광합성,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,17,reflect,,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,20,magical-leaf,,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,23,natural-gift,,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,28,sweet-scent,,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,31,light-screen,,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,34,body-slam,누르기,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,39,safeguard,,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,42,aromatherapy,,level-up,heartgold-soulsilver,pokeapi
152,chikorita,치코리타,45,solar-beam,,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,1,growl,,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,1,poison-powder,독가루,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,1,razor-leaf,잎날가르기,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,1,tackle,,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,6,razor-leaf,잎날가르기,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,9,poison-powder,독가루,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,12,synthesis,광합성,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,18,reflect,,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,22,magical-leaf,,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,26,natural-gift,,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,32,sweet-scent,,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,36,light-screen,,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,40,body-slam,누르기,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,46,safeguard,,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,50,aromatherapy,,level-up,heartgold-soulsilver,pokeapi
153,bayleef,베이리프,54,solar-beam,,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,1,growl,,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,1,poison-powder,독가루,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,1,razor-leaf,잎날가르기,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,1,tackle,,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,6,razor-leaf,잎날가르기,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,9,poison-powder,독가루,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,12,synthesis,광합성,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,18,reflect,,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,22,magical-leaf,,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,26,natural-gift,,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,32,petal-dance,,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,34,sweet-scent,,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,40,light-screen,,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,46,body-slam,누르기,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,54,safeguard,,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,60,aromatherapy,,level-up,heartgold-soulsilver,pokeapi
154,meganium,메가니움,66,solar-beam,,level-up,heartgold-soulsilver,pokeapi
155,cyndaquil,브케인,1,leer,,level-up,heartgold-soulsilver,pokeapi
155,cyndaquil,브케인,1,tackle,,level-up,heartgold-soulsilver,pokeapi
155,cyndaquil,브케인,6,smokescreen,연막,level-up,heartgold-soulsilver,pokeapi
155,cyndaquil,브케인,10,ember,작은불꽃,level-up,heartgold-soulsilver,pokeapi
155,cyndaquil,브케인,13,quick-attack,전광석화,level-up,heartgold-soulsilver,pokeapi
155,cyndaquil,브케인,19,flame-wheel,화염자동차,level-up,heartgold-soulsilver,pokeapi
155,cyndaquil,브케인,22,defense-curl,,level-up,heartgold-soulsilver,pokeapi
155,cyndaquil,브케인,28,swift,스피드스타,level-up,heartgold-soulsilver,pokeapi
155,cyndaquil,브케인,31,lava-plume,,level-up,heartgold-soulsilver,pokeapi
155,cyndaquil,브케인,37,flamethrower,화염방사,level-up,heartgold-soulsilver,pokeapi
155,cyndaquil,브케인,40,rollout,,level-up,heartgold-soulsilver,pokeapi
155,cyndaquil,브케인,46,double-edge,이판사판태클,level-up,heartgold-soulsilver,pokeapi
155,cyndaquil,브케인,49,eruption,,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,1,leer,,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,1,smokescreen,연막,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,1,tackle,,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,6,smokescreen,연막,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,10,ember,작은불꽃,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,13,quick-attack,전광석화,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,20,flame-wheel,화염자동차,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,24,defense-curl,,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,31,swift,스피드스타,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,35,lava-plume,,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,42,flamethrower,화염방사,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,46,rollout,,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,53,double-edge,이판사판태클,level-up,heartgold-soulsilver,pokeapi
156,quilava,마그케인,57,eruption,,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,1,ember,작은불꽃,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,1,gyro-ball,,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,1,leer,,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,1,smokescreen,연막,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,1,tackle,,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,6,smokescreen,연막,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,10,ember,작은불꽃,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,13,quick-attack,전광석화,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,20,flame-wheel,화염자동차,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,24,defense-curl,,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,31,swift,스피드스타,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,35,lava-plume,,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,42,flamethrower,화염방사,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,46,rollout,,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,53,double-edge,이판사판태클,level-up,heartgold-soulsilver,pokeapi
157,typhlosion,블레이범,57,eruption,,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,1,leer,,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,1,scratch,,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,6,water-gun,,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,8,rage,,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,13,bite,물기,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,15,scary-face,겁나는얼굴,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,20,ice-fang,,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,22,flail,,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,27,crunch,깨물어부수기,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,29,slash,베어가르기,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,34,screech,싫은소리,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,36,thrash,,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,41,aqua-tail,아쿠아테일,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,43,superpower,,level-up,heartgold-soulsilver,pokeapi
158,totodile,리아코,48,hydro-pump,하이드로펌프,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,1,leer,,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,1,scratch,,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,1,water-gun,,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,6,water-gun,,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,8,rage,,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,13,bite,물기,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,15,scary-face,겁나는얼굴,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,21,ice-fang,,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,24,flail,,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,30,crunch,깨물어부수기,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,33,slash,베어가르기,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,39,screech,싫은소리,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,42,thrash,,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,48,aqua-tail,아쿠아테일,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,51,superpower,,level-up,heartgold-soulsilver,pokeapi
159,croconaw,엘리게이,57,hydro-pump,하이드로펌프,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,1,leer,,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,1,rage,,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,1,scratch,,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,1,water-gun,,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,6,water-gun,,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,8,rage,,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,13,bite,물기,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,15,scary-face,겁나는얼굴,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,21,ice-fang,,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,24,flail,,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,30,agility,고속이동,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,32,crunch,깨물어부수기,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,37,slash,베어가르기,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,45,screech,싫은소리,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,50,thrash,,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,58,aqua-tail,아쿠아테일,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,63,superpower,,level-up,heartgold-soulsilver,pokeapi
160,feraligatr,장크로다일,71,hydro-pump,하이드로펌프,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,1,foresight,,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,1,scratch,,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,4,defense-curl,,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,7,quick-attack,전광석화,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,13,fury-swipes,,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,16,helping-hand,,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,19,follow-me,,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,25,slam,,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,28,rest,잠자기,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,31,sucker-punch,기습,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,36,amnesia,,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,39,baton-pass,,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,42,me-first,,level-up,heartgold-soulsilver,pokeapi
161,sentret,꼬리선,47,hyper-voice,,level-up,heartgold-soulsilver,pokeapi
162,furret,다꼬리,1,defense-curl,,level-up,heartgold-soulsilver,pokeapi
162,furret,다꼬리,1,foresight,,level-up,heartgold-soulsilver,pokeapi
162,furret,다꼬리,1,quick-attack,전광석화,level-up,heartgold-soulsilver,pokeapi
162,furret,다꼬리,1,scratch,,level-up,heartgold-soulsilver,pokeapi
162,furret,다꼬리,4,defense-curl,,level-up,heartgold-soulsilver,pokeapi
162,furret,다꼬리,7,quick-attack,전광석화,level-up,heartgold-soulsilver,pokeapi
162,furret,다꼬리,13,fury-swipes,,level-up,heartgold-soulsilver,pokeapi
162,furret,다꼬리,17,helping-hand,,level-up,heartgold-soulsilver,pokeapi
